state,district,agro_climatic_zone,crop,crop_type,season,soil_n,soil_p,soil_k,soil_ph,avg_temperature,avg_rainfall,humidity,area_hectare,yield_ton_per_hectare
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Wheat,Agriculture,Kharif,89,24,88,7.84,32.1,1735.5,65.6,2.22,5.71
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Maize,Agriculture,Zaid,63,45,55,7.58,30.2,1541.4,63.1,3.7,3.4
Tamil Nadu,Tamil Nadu District 2,Southern Plateau & Hills,Maize,Agriculture,Rabi,48,41,52,6.65,22.4,1537.1,43.3,1.5,4.87
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Maize,Agriculture,Zaid,102,39,73,5.97,22.8,1109.1,82.9,1.61,4.79
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Maize,Agriculture,Rabi,101,27,78,7.62,23.2,1986.2,41.7,1.08,2.51
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Maize,Agriculture,Kharif,95,31,61,6.69,30.4,930.2,48.3,2.49,2.25
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,73,54,78,5.73,29.2,838.5,73.7,1.11,5.54
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,118,51,47,7.2,21.9,1165.3,80.0,3.62,3.28
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,79,20,62,7.09,24.2,1749.0,74.0,3.25,3.14
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Sugarcane,Agriculture,Kharif,63,30,81,6.06,21.3,581.2,75.0,1.53,3.87
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,109,58,77,6.63,18.3,1025.0,67.3,3.01,4.43
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Cotton,Agriculture,Kharif,69,45,82,6.21,26.5,376.6,48.4,4.71,5.9
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Cotton,Agriculture,Kharif,58,26,46,6.97,24.0,1120.2,66.9,2.63,4.64
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Cotton,Agriculture,Zaid,115,54,59,6.18,29.4,1670.8,47.4,2.49,3.72
Tamil Nadu,Tamil Nadu District 2,Southern Plateau & Hills,Cotton,Agriculture,Kharif,42,28,40,6.4,29.4,1375.4,50.5,4.54,5.38
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Cotton,Agriculture,Zaid,112,24,69,5.83,20.9,879.5,58.4,2.07,4.94
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Tomato,Horticulture,Rabi,92,25,61,5.67,34.0,1976.7,44.0,1.81,3.18
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Tomato,Horticulture,Rabi,91,24,40,7.39,20.0,1716.5,71.8,3.1,5.5
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Tomato,Horticulture,Kharif,111,39,71,6.74,18.9,1922.9,45.8,3.64,3.78
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Tomato,Horticulture,Kharif,98,57,82,7.92,21.4,401.8,83.3,2.97,5.08
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Tomato,Horticulture,Zaid,46,33,35,7.13,26.1,1752.8,61.2,4.41,2.81
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Potato,Horticulture,Zaid,46,21,76,5.63,26.5,937.4,68.2,4.07,2.76
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Potato,Horticulture,Kharif,75,34,48,7.02,34.1,877.2,44.9,2.78,1.89
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Potato,Horticulture,Rabi,57,51,43,7.62,26.0,1535.8,85.0,4.96,4.85
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Potato,Horticulture,Kharif,42,38,74,6.86,19.7,1884.7,56.9,0.86,3.24
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Potato,Horticulture,Zaid,83,38,85,6.21,31.9,435.8,78.5,0.91,5.26
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Onion,Horticulture,Kharif,113,37,48,7.89,31.6,1435.6,64.2,4.06,3.73
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Onion,Horticulture,Kharif,80,42,69,7.82,20.6,606.0,59.5,4.13,2.82
Tamil Nadu,Tamil Nadu District 2,Southern Plateau & Hills,Onion,Horticulture,Zaid,83,37,39,6.74,28.4,767.3,72.3,3.18,2.96
Tamil Nadu,Tamil Nadu District 4,Southern Plateau & Hills,Onion,Horticulture,Kharif,59,54,52,6.55,27.8,1784.0,78.9,2.17,2.44
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Onion,Horticulture,Kharif,46,21,50,6.98,32.6,1117.3,40.1,1.59,2.96
Tamil Nadu,Tamil Nadu District 2,Southern Plateau & Hills,Banana,Horticulture,Zaid,88,21,32,7.56,24.0,1840.0,84.2,2.08,2.67
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Banana,Horticulture,Kharif,114,38,57,7.81,20.8,993.2,77.4,3.47,3.28
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Banana,Horticulture,Rabi,114,49,61,5.93,33.5,457.3,72.5,1.13,3.25
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Banana,Horticulture,Zaid,75,51,87,6.62,33.9,1552.3,60.6,3.06,4.62
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Banana,Horticulture,Kharif,103,31,87,6.25,21.6,364.2,41.9,4.42,4.55
Tamil Nadu,Tamil Nadu District 5,Southern Plateau & Hills,Mango,Horticulture,Zaid,47,28,44,6.7,32.8,911.1,81.7,3.64,2.66
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Mango,Horticulture,Zaid,96,47,46,6.98,23.4,389.0,82.7,3.39,5.45
Tamil Nadu,Tamil Nadu District 3,Southern Plateau & Hills,Mango,Horticulture,Rabi,64,39,87,7.19,34.3,731.2,79.4,4.66,4.52
Tamil Nadu,Tamil Nadu District 2,Southern Plateau & Hills,Mango,Horticulture,Kharif,86,42,79,5.63,29.3,421.9,71.8,0.65,5.29
Tamil Nadu,Tamil Nadu District 1,Southern Plateau & Hills,Mango,Horticulture,Kharif,109,26,48,6.72,21.2,326.6,58.8,0.89,1.92
Telangana,Telangana District 4,Southern Plateau & Hills,Rice,Agriculture,Zaid,77,53,68,7.28,18.7,956.9,58.3,1.25,1.6
Telangana,Telangana District 5,Southern Plateau & Hills,Rice,Agriculture,Kharif,44,37,77,7.97,23.9,1318.9,82.2,1.25,4.73
Telangana,Telangana District 1,Southern Plateau & Hills,Rice,Agriculture,Rabi,61,34,66,7.13,21.8,439.2,53.5,1.51,3.98
Telangana,Telangana District 5,Southern Plateau & Hills,Rice,Agriculture,Zaid,105,45,63,6.25,27.0,994.0,52.3,1.09,5.19
Telangana,Telangana District 4,Southern Plateau & Hills,Rice,Agriculture,Zaid,52,34,75,6.77,24.5,1048.0,61.2,3.96,1.97
Telangana,Telangana District 1,Southern Plateau & Hills,Wheat,Agriculture,Kharif,46,31,43,6.33,26.0,834.7,71.5,4.22,4.79
Telangana,Telangana District 4,Southern Plateau & Hills,Wheat,Agriculture,Rabi,55,39,53,7.42,24.2,1548.0,44.7,4.05,3.9
Telangana,Telangana District 2,Southern Plateau & Hills,Wheat,Agriculture,Rabi,87,35,88,6.02,18.5,1037.2,65.6,4.44,5.68
Telangana,Telangana District 5,Southern Plateau & Hills,Wheat,Agriculture,Kharif,60,31,80,7.12,18.6,1811.1,68.9,3.4,5.56
Telangana,Telangana District 1,Southern Plateau & Hills,Wheat,Agriculture,Rabi,73,30,32,7.87,34.0,950.0,60.1,1.65,4.47
Telangana,Telangana District 2,Southern Plateau & Hills,Maize,Agriculture,Zaid,109,42,57,6.04,31.1,334.4,70.2,2.61,3.06
Telangana,Telangana District 1,Southern Plateau & Hills,Maize,Agriculture,Kharif,55,39,72,6.42,25.1,1714.5,53.9,4.74,2.31
Telangana,Telangana District 5,Southern Plateau & Hills,Maize,Agriculture,Kharif,75,42,44,7.76,18.2,1147.5,55.8,3.11,2.51
Telangana,Telangana District 3,Southern Plateau & Hills,Maize,Agriculture,Zaid,97,34,30,7.3,34.0,1478.9,82.3,3.0,4.2
Telangana,Telangana District 5,Southern Plateau & Hills,Maize,Agriculture,Kharif,117,38,60,7.76,31.5,1292.5,70.2,4.96,1.91
Telangana,Telangana District 2,Southern Plateau & Hills,Sugarcane,Agriculture,Rabi,94,28,87,7.02,20.6,651.5,68.0,1.08,2.69
Telangana,Telangana District 4,Southern Plateau & Hills,Sugarcane,Agriculture,Kharif,114,24,79,6.25,26.7,1355.6,76.9,3.93,5.95
Telangana,Telangana District 5,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,109,46,85,6.07,18.4,952.4,46.4,3.7,4.48
Telangana,Telangana District 5,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,66,36,77,7.17,25.3,1050.2,43.0,2.31,4.94
Telangana,Telangana District 4,Southern Plateau & Hills,Sugarcane,Agriculture,Zaid,97,27,48,5.53,28.8,969.6,53.4,3.46,5.26
Telangana,Telangana District 5,Southern Plateau & Hills,Cotton,Agriculture,Zaid,90,56,60,6.66,27.2,1440.6,40.9,2.76,4.15
Telangana,Telangana District 3,Southern Plateau & Hills,Cotton,Agriculture,Zaid,116,57,72,7.91,23.9,889.1,66.8,4.87,5.92
Telangana,Telangana District 1,Southern Plateau & Hills,Cotton,Agriculture,Zaid,110,49,50,5.56,24.4,1822.9,52.4,1.73,2.86
Telangana,Telangana District 4,Southern Plateau & Hills,Cotton,Agriculture,Zaid,94,49,44,6.98,21.5,850.5,68.6,4.47,3.9
Telangana,Telangana District 5,Southern Plateau & Hills,Cotton,Agriculture,Rabi,55,26,77,6.11,32.7,1041.7,42.0,1.6,4.94
Telangana,Telangana District 2,Southern Plateau & Hills,Tomato,Horticulture,Rabi,90,39,61,5.52,33.0,639.5,82.6,2.04,3.48
Telangana,Telangana District 3,Southern Plateau & Hills,Tomato,Horticulture,Rabi,92,40,31,6.88,30.4,372.0,40.5,2.56,2.09
Telangana,Telangana District 1,Southern Plateau & Hills,Tomato,Horticulture,Rabi,104,21,33,5.79,18.7,1531.7,69.0,1.77,2.83
Telangana,Telangana District 1,Southern Plateau & Hills,Tomato,Horticulture,Zaid,85,40,52,5.77,26.7,1090.3,82.8,4.75,5.01
Telangana,Telangana District 1,Southern Plateau & Hills,Tomato,Horticulture,Zaid,102,46,46,7.43,32.6,322.5,70.8,0.59,4.68
Telangana,Telangana District 3,Southern Plateau & Hills,Potato,Horticulture,Zaid,98,22,46,7.59,18.5,1717.8,46.3,4.49,4.78
Telangana,Telangana District 1,Southern Plateau & Hills,Potato,Horticulture,Rabi,47,53,88,6.98,30.6,1858.7,78.3,2.8,4.74
Telangana,Telangana District 3,Southern Plateau & Hills,Potato,Horticulture,Zaid,40,46,32,6.59,32.3,1314.3,72.6,1.33,5.84
Telangana,Telangana District 3,Southern Plateau & Hills,Potato,Horticulture,Zaid,111,42,44,7.46,34.5,844.1,41.7,2.12,1.58
Telangana,Telangana District 3,Southern Plateau & Hills,Potato,Horticulture,Rabi,42,34,64,7.32,25.1,1968.3,55.7,4.65,5.7
Telangana,Telangana District 2,Southern Plateau & Hills,Onion,Horticulture,Rabi,76,45,57,7.79,25.7,1565.3,61.0,1.53,2.4
Telangana,Telangana District 2,Southern Plateau & Hills,Onion,Horticulture,Zaid,56,29,47,5.55,30.3,894.6,54.1,3.19,3.46
Telangana,Telangana District 2,Southern Plateau & Hills,Onion,Horticulture,Zaid,92,31,39,7.13,28.4,1639.4,51.4,3.94,4.6
Telangana,Telangana District 4,Southern Plateau & Hills,Onion,Horticulture,Kharif,79,58,85,6.56,32.2,390.7,78.1,3.33,3.7
Telangana,Telangana District 1,Southern Plateau & Hills,Onion,Horticulture,Zaid,80,39,39,5.8,25.1,423.7,44.4,2.37,2.87
Telangana,Telangana District 1,Southern Plateau & Hills,Banana,Horticulture,Zaid,51,40,32,7.26,22.4,1901.2,63.9,4.24,3.14
Telangana,Telangana District 1,Southern Plateau & Hills,Banana,Horticulture,Kharif,107,23,58,6.69,21.3,1366.5,84.1,2.59,5.18
Telangana,Telangana District 2,Southern Plateau & Hills,Banana,Horticulture,Rabi,76,46,51,6.86,21.8,1054.7,61.8,4.24,5.53
Telangana,Telangana District 1,Southern Plateau & Hills,Banana,Horticulture,Zaid,118,48,79,5.94,28.6,342.5,58.0,4.94,1.95
Telangana,Telangana District 4,Southern Plateau & Hills,Banana,Horticulture,Rabi,83,53,42,7.67,22.0,438.0,68.2,2.01,4.52
Telangana,Telangana District 1,Southern Plateau & Hills,Mango,Horticulture,Kharif,116,29,45,7.62,24.8,1710.9,46.9,4.2,3.93
Telangana,Telangana District 2,Southern Plateau & Hills,Mango,Horticulture,Kharif,110,47,67,6.94,20.0,1010.3,51.8,0.82,3.94
Telangana,Telangana District 4,Southern Plateau & Hills,Mango,Horticulture,Zaid,91,46,39,6.93,34.0,1529.0,71.0,4.86,5.09
Telangana,Telangana District 3,Southern Plateau & Hills,Mango,Horticulture,Rabi,115,49,80,6.5,22.6,1998.9,53.9,4.48,4.54
Telangana,Telangana District 4,Southern Plateau & Hills,Mango,Horticulture,Zaid,93,41,61,5.77,34.1,1130.3,62.6,3.3,1.52
Tripura,Tripura District 2,Eastern Himalayas,Rice,Agriculture,Rabi,68,22,68,7.51,31.6,1890.9,58.1,3.69,3.78
Tripura,Tripura District 2,Eastern Himalayas,Rice,Agriculture,Rabi,104,37,87,6.34,22.3,1280.1,83.4,1.4,1.93
Tripura,Tripura District 5,Eastern Himalayas,Rice,Agriculture,Rabi,90,23,73,6.77,28.1,1503.9,77.5,1.05,5.15
Tripura,Tripura District 4,Eastern Himalayas,Rice,Agriculture,Kharif,89,44,45,5.61,20.1,1770.8,65.5,3.7,5.29
Tripura,Tripura District 4,Eastern Himalayas,Rice,Agriculture,Rabi,94,28,44,6.06,23.7,1133.6,54.3,2.01,3.02
Tripura,Tripura District 5,Eastern Himalayas,Wheat,Agriculture,Rabi,45,23,72,6.16,18.1,1142.3,44.5,3.89,2.74
Tripura,Tripura District 1,Eastern Himalayas,Wheat,Agriculture,Zaid,78,22,59,5.88,29.0,1859.6,70.6,4.15,1.99
Tripura,Tripura District 2,Eastern Himalayas,Wheat,Agriculture,Zaid,78,50,34,7.1,29.3,1004.1,42.0,4.03,4.55
Tripura,Tripura District 5,Eastern Himalayas,Wheat,Agriculture,Kharif,61,27,44,6.24,32.8,1654.9,63.2,1.09,2.47
Tripura,Tripura District 5,Eastern Himalayas,Wheat,Agriculture,Zaid,112,53,56,6.44,31.4,897.5,47.5,0.65,3.24
Tripura,Tripura District 4,Eastern Himalayas,Maize,Agriculture,Rabi,101,44,61,5.56,31.4,846.3,41.7,4.63,2.13
Tripura,Tripura District 1,Eastern Himalayas,Maize,Agriculture,Zaid,64,55,53,5.62,20.0,421.3,74.2,2.69,3.04
Tripura,Tripura District 2,Eastern Himalayas,Maize,Agriculture,Rabi,119,30,35,6.3,24.5,1343.3,68.1,2.67,3.3
Tripura,Tripura District 3,Eastern Himalayas,Maize,Agriculture,Rabi,113,58,68,6.82,29.5,786.5,51.3,2.22,3.75
Tripura,Tripura District 2,Eastern Himalayas,Maize,Agriculture,Kharif,107,48,60,5.92,25.8,1683.5,57.1,2.92,5.51
Tripura,Tripura District 2,Eastern Himalayas,Sugarcane,Agriculture,Kharif,85,45,67,6.94,32.2,1469.8,41.0,2.02,2.15
Tripura,Tripura District 1,Eastern Himalayas,Sugarcane,Agriculture,Kharif,56,53,43,5.93,20.0,1283.8,56.4,0.86,5.49
Tripura,Tripura District 1,Eastern Himalayas,Sugarcane,Agriculture,Rabi,60,48,88,6.66,19.0,1539.8,54.8,3.44,2.76
Tripura,Tripura District 5,Eastern Himalayas,Sugarcane,Agriculture,Rabi,59,28,52,6.34,25.9,1876.2,80.6,0.9,2.09
Tripura,Tripura District 1,Eastern Himalayas,Sugarcane,Agriculture,Zaid,61,29,52,5.87,28.8,1914.1,84.9,2.19,4.2
Tripura,Tripura District 4,Eastern Himalayas,Cotton,Agriculture,Zaid,56,47,43,6.9,24.5,756.8,69.3,1.11,3.83
Tripura,Tripura District 5,Eastern Himalayas,Cotton,Agriculture,Rabi,100,47,32,5.65,18.3,1955.7,48.7,4.2,4.03
Tripura,Tripura District 1,Eastern Himalayas,Cotton,Agriculture,Rabi,50,53,68,6.02,23.2,1107.9,60.2,3.69,4.31
Tripura,Tripura District 5,Eastern Himalayas,Cotton,Agriculture,Kharif,95,32,56,7.42,28.1,827.9,84.7,0.67,2.23
Tripura,Tripura District 2,Eastern Himalayas,Cotton,Agriculture,Zaid,87,58,61,7.29,18.6,1029.8,74.0,3.12,5.71
Tripura,Tripura District 2,Eastern Himalayas,Tomato,Horticulture,Rabi,86,25,31,6.77,29.8,490.1,65.4,1.62,3.44
Tripura,Tripura District 3,Eastern Himalayas,Tomato,Horticulture,Kharif,57,46,44,7.89,26.7,1657.4,83.4,1.18,1.58
Tripura,Tripura District 2,Eastern Himalayas,Tomato,Horticulture,Rabi,44,45,51,7.2,23.0,1254.7,72.2,3.78,4.5
Tripura,Tripura District 4,Eastern Himalayas,Tomato,Horticulture,Kharif,59,49,73,6.56,32.4,1439.3,73.0,3.14,3.52
Tripura,Tripura District 3,Eastern Himalayas,Tomato,Horticulture,Rabi,41,45,33,7.45,22.9,772.3,70.0,4.53,4.1
Tripura,Tripura District 5,Eastern Himalayas,Potato,Horticulture,Zaid,68,55,64,5.76,34.4,1899.5,48.7,1.23,2.58
Tripura,Tripura District 2,Eastern Himalayas,Potato,Horticulture,Kharif,79,40,60,7.39,23.3,1867.6,69.6,2.46,5.05
Tripura,Tripura District 5,Eastern Himalayas,Potato,Horticulture,Kharif,76,45,69,7.84,20.8,371.7,60.4,4.11,4.97
Tripura,Tripura District 2,Eastern Himalayas,Potato,Horticulture,Zaid,65,26,36,7.09,32.3,743.9,44.4,3.27,3.46
Tripura,Tripura District 1,Eastern Himalayas,Potato,Horticulture,Zaid,79,39,44,7.54,23.3,1955.0,53.0,4.5,5.46
Tripura,Tripura District 2,Eastern Himalayas,Onion,Horticulture,Zaid,52,43,69,6.91,31.5,764.1,68.2,4.23,4.68
Tripura,Tripura District 5,Eastern Himalayas,Onion,Horticulture,Kharif,71,43,56,5.7,18.4,1368.9,68.3,4.94,3.29
Tripura,Tripura District 5,Eastern Himalayas,Onion,Horticulture,Rabi,83,44,52,7.84,31.7,1025.3,68.6,4.35,3.71
Tripura,Tripura District 4,Eastern Himalayas,Onion,Horticulture,Kharif,107,26,75,7.3,19.9,714.5,53.4,3.02,3.29
Tripura,Tripura District 5,Eastern Himalayas,Onion,Horticulture,Zaid,103,44,84,7.49,22.1,1082.9,61.6,3.02,5.18
Tripura,Tripura District 3,Eastern Himalayas,Banana,Horticulture,Zaid,49,56,42,5.74,24.8,1927.4,84.8,3.79,2.52
Tripura,Tripura District 4,Eastern Himalayas,Banana,Horticulture,Kharif,60,30,89,7.71,28.5,521.6,45.2,0.72,4.05
Tripura,Tripura District 2,Eastern Himalayas,Banana,Horticulture,Rabi,100,57,52,6.3,21.0,474.1,73.2,2.53,2.96
Tripura,Tripura District 2,Eastern Himalayas,Banana,Horticulture,Zaid,71,43,36,6.6,24.4,1611.8,63.3,3.67,5.51
Tripura,Tripura District 2,Eastern Himalayas,Banana,Horticulture,Rabi,115,51,56,6.1,32.6,1871.8,77.2,2.0,2.73
Tripura,Tripura District 4,Eastern Himalayas,Mango,Horticulture,Kharif,87,48,72,5.62,29.8,1714.8,78.1,3.55,5.79
Tripura,Tripura District 2,Eastern Himalayas,Mango,Horticulture,Zaid,108,56,56,6.27,21.3,1231.8,60.4,4.45,1.95
Tripura,Tripura District 1,Eastern Himalayas,Mango,Horticulture,Kharif,113,21,60,6.47,28.6,568.8,78.7,2.51,5.63
Tripura,Tripura District 5,Eastern Himalayas,Mango,Horticulture,Kharif,112,47,84,5.51,27.0,482.2,57.6,3.15,2.74
Tripura,Tripura District 5,Eastern Himalayas,Mango,Horticulture,Kharif,46,23,68,5.75,20.6,1932.0,41.7,4.9,1.52
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Rice,Agriculture,Rabi,61,44,57,7.14,19.4,712.0,74.8,2.88,5.68
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Rice,Agriculture,Rabi,108,50,80,5.79,33.8,1695.9,50.1,4.43,2.69
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Rice,Agriculture,Zaid,84,21,43,6.32,30.0,1448.8,76.3,1.83,3.8
Uttar Pradesh,Uttar Pradesh District 4,Upper Gangetic Plains,Rice,Agriculture,Rabi,114,41,32,6.13,34.3,351.3,83.1,1.48,1.72
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Rice,Agriculture,Zaid,69,51,52,6.02,28.6,908.1,78.0,2.54,4.77
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Wheat,Agriculture,Kharif,42,29,82,5.77,28.9,1189.4,80.5,3.77,3.79
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Wheat,Agriculture,Kharif,65,46,67,6.94,21.6,654.2,45.6,1.35,1.64
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Wheat,Agriculture,Zaid,46,52,35,6.66,25.1,553.5,83.1,2.32,5.44
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Wheat,Agriculture,Kharif,116,59,83,6.95,28.6,387.9,49.5,0.83,2.8
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Wheat,Agriculture,Kharif,60,29,82,6.87,22.6,715.7,46.2,4.32,4.27
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Maize,Agriculture,Kharif,64,30,39,7.75,18.8,895.3,45.3,0.63,2.01
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Maize,Agriculture,Zaid,118,53,65,7.62,25.4,1946.0,82.9,3.98,5.7
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Maize,Agriculture,Rabi,84,29,85,7.38,25.2,1723.5,79.5,1.85,5.21
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Maize,Agriculture,Zaid,101,56,48,7.18,25.9,1342.8,52.3,1.73,2.01
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Maize,Agriculture,Rabi,101,47,39,7.51,28.5,471.5,66.4,2.53,4.99
Uttar Pradesh,Uttar Pradesh District 5,Upper Gangetic Plains,Sugarcane,Agriculture,Kharif,42,24,54,5.57,18.3,520.0,51.3,2.43,3.69
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Sugarcane,Agriculture,Kharif,67,34,31,5.69,24.7,561.8,57.0,3.33,3.96
Uttar Pradesh,Uttar Pradesh District 4,Upper Gangetic Plains,Sugarcane,Agriculture,Rabi,100,55,42,6.44,18.0,1059.2,52.5,0.97,1.84
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Sugarcane,Agriculture,Rabi,98,32,73,5.59,28.3,1124.1,44.8,1.75,5.51
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Sugarcane,Agriculture,Kharif,97,56,78,7.56,33.7,1386.5,76.9,0.77,5.58
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Cotton,Agriculture,Rabi,45,41,78,7.91,32.5,1852.4,78.1,2.66,5.66
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Cotton,Agriculture,Kharif,44,47,82,5.67,18.2,1827.0,66.2,2.08,2.55
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Cotton,Agriculture,Zaid,90,28,39,6.61,26.3,1460.2,44.6,1.98,1.84
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Cotton,Agriculture,Rabi,104,22,46,6.71,23.7,440.0,64.8,1.72,4.27
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Cotton,Agriculture,Zaid,93,44,58,5.58,28.3,1352.6,63.8,3.93,1.68
Uttar Pradesh,Uttar Pradesh District 4,Upper Gangetic Plains,Tomato,Horticulture,Rabi,119,44,70,5.73,19.9,356.4,44.7,1.44,5.87
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Tomato,Horticulture,Zaid,104,20,68,6.44,18.1,1479.3,54.5,3.07,5.81
Uttar Pradesh,Uttar Pradesh District 4,Upper Gangetic Plains,Tomato,Horticulture,Kharif,51,36,82,6.11,25.4,1558.8,60.1,0.81,2.26
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Tomato,Horticulture,Kharif,111,41,51,5.92,32.2,1933.3,41.8,0.85,5.48
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Tomato,Horticulture,Zaid,90,21,44,7.32,29.0,1975.8,49.6,3.19,5.01
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Potato,Horticulture,Kharif,113,51,71,6.02,34.7,1493.3,62.3,2.44,5.79
Uttar Pradesh,Uttar Pradesh District 5,Upper Gangetic Plains,Potato,Horticulture,Zaid,87,49,44,6.22,26.0,1981.6,80.0,1.98,3.4
Uttar Pradesh,Uttar Pradesh District 5,Upper Gangetic Plains,Potato,Horticulture,Kharif,47,41,71,7.7,32.6,937.6,60.8,0.56,3.3
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Potato,Horticulture,Kharif,62,34,47,6.58,34.5,538.5,66.4,1.4,5.06
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Potato,Horticulture,Zaid,92,48,52,5.76,20.2,455.4,48.0,3.6,5.24
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Onion,Horticulture,Zaid,58,50,42,7.15,23.5,880.0,69.8,2.6,5.15
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Onion,Horticulture,Kharif,80,31,38,7.79,33.4,683.9,64.6,4.8,3.74
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Onion,Horticulture,Zaid,77,51,39,5.86,25.9,1617.2,55.2,3.35,1.73
Uttar Pradesh,Uttar Pradesh District 4,Upper Gangetic Plains,Onion,Horticulture,Zaid,102,59,56,5.63,24.7,929.0,52.8,4.6,4.88
Uttar Pradesh,Uttar Pradesh District 4,Upper Gangetic Plains,Onion,Horticulture,Zaid,109,52,50,7.75,23.3,1276.1,62.5,2.7,3.55
Uttar Pradesh,Uttar Pradesh District 1,Upper Gangetic Plains,Banana,Horticulture,Kharif,104,47,65,7.9,22.4,1460.7,82.3,3.49,5.42
Uttar Pradesh,Uttar Pradesh District 5,Upper Gangetic Plains,Banana,Horticulture,Zaid,108,33,63,6.85,27.1,1384.0,53.7,2.93,2.35
Uttar Pradesh,Uttar Pradesh District 3,Upper Gangetic Plains,Banana,Horticulture,Zaid,81,24,48,7.93,34.6,1413.4,79.6,1.46,5.87
Uttar Pradesh,Uttar Pradesh District 2,Upper Gangetic Plains,Banana,Horticulture,Kharif,90,53,77,7.29,29.7,1229.1,71.5,4.71,4.5
